time,location,previous time,previous location,distance,period,hit time,hit location,accuracy error,timing error
1202206195,093342ecb93bd5b2543b19de9d35b468,20151228,Mod.HardRock|Hidden,300: #345,100: #10,50: #0,miss: #0,Circle Size: 5,Overall Difficulty: 7
35675,"(256, 192)",35325.41860465116,"(128, 96)",160.0,349.5813953488396,35665,"(251.4286, 193.1429)",4.712103391268076,-10
36024,"(384, 96)",35675,"(256, 192)",160.0,349,36020,"(379.4286, 91.65710000000001)",6.305432449087035,-4
36372,"(256, 192)",36024,"(384, 96)",160.0,348,36361,"(259.6571, 198.1714)",7.173601492277095,-11
36721,"(168, 248)",36546.41860465116,"(256, 192)",104.30723848324239,174.58139534883958,36725,"(172.8, 232.4571)",16.26719829626479,4
37419,"(344, 136)",37069.83720930233,"(232, 72)",128.9961239727768,349.1627906976719,37403,"(350.6286, 152.4571)",17.741884859563257,-16
38117,"(64, 96)",37767.83720930233,"(280, 312)",305.47012947258855,349.1627906976719,38123,"(71.31429, 95.3143)",7.346361187288575,6
38814,"(448, 288)",38465.83720930233,"(224, 32)",340.1646660075088,348.1627906976719,38826,"(437.9429, 302.85714)",17.94101082407567,12
39512,"(290, 352)",39162.83720930233,"(288, 352)",2.0,349.1627906976719,39504,"(299.8857, 349.48571)",10.200427378012149,-8
40210,"(290, 352)",39512,"(290, 352)",0.0,698,40203,"(291.2, 358.17143)",6.287014255185033,-7
40733,"(290, 352)",40210,"(290, 352)",0.0,523,40753,"(286.6286, 359.08571)",7.846886271897921,20
41257,"(256, 192)",40907.41860465116,"(290, 352)",163.5726138447387,349.5813953488396,41245,"(245.0286, 195.4286)",11.494647272535145,-12
41605,"(290, 31)",41257,"(256, 192)",164.55090397806998,348,41612,"(285.7143, 37.25709999999998)",7.5840968414175665,7
41954,"(256, 192)",41605,"(290, 31)",164.55090397806998,349,41954,"(250.9714, 189.9429)",5.433091051142073,0
42303,"(256, 304)",42128.41860465116,"(256, 192)",112.0,174.58139534883958,42319,"(243.2, 301.48572)",13.044600565690013,16
43000,"(200, 192)",42651.83720930233,"(72, 296)",164.92422502470643,348.1627906976719,43003,"(194.2857, 185.3714)",8.751660553860631,3
43698,"(256, 80)",43348.83720930233,"(16, 192)",264.8471257159496,349.1627906976719,43696,"(263.3143, 82.51429999999999)",7.734383555267995,-2
44396,"(200, 192)",44046.83720930233,"(72, 88)",164.92422502470643,349.1627906976719,44388,"(198.8571, 199.5429)",7.62899474504997,-8
44570,"(264, 192)",44396,"(200, 192)",64.0,174,44573,"(259.2, 193.6)",5.059644256269416,3
44744,"(328, 192)",44570,"(264, 192)",64.0,174,44757,"(338.2857, 190.8571)",10.349002120977675,13
53465,"(48, 80)",44918.41860465116,"(328, 192)",301.5692291995323,8546.58139534884,53474,"(66.74286, 81.1429)",18.77767348181344,9
54861,"(464, 304)",54511.51162790698,"(168, 200)",313.73874481804125,349.4883720930229,54855,"(443.8857, 292.34286)",23.248096211724548,-6
